Profile,ConnectionStartDateTime,ChargingEndDateTime,ConnectionHours,Energy
Dinner,2020-02-16T15:00:00Z,2020-02-16T15:14:00Z,7,5.443588029666656
Dinner,2020-02-16T16:00:00Z,2020-02-16T16:53:00Z,6,9.852870701250763
Dinner,2020-02-16T13:00:00Z,2020-02-16T19:42:00Z,6,24.83679765068955
Dinner,2020-02-16T17:00:00Z,2020-02-16T18:21:00Z,2,14.963027170978492
Dinner,2020-02-16T20:00:00Z,2020-02-16T21:03:00Z,4,11.716552938895306
Dinner,2020-02-16T19:00:00Z,2020-02-16T20:37:00Z,2,6.004445678976661
Dinner,2020-02-16T17:00:00Z,2020-02-16T20:40:00Z,2,13.573525793614913
Dinner,2020-02-16T18:00:00Z,2020-02-16T21:20:00Z,5,12.334124124385704
Dinner,2020-02-17T00:00:00Z,2020-02-17T00:49:00Z,2,9.06515865857282
Dinner,2020-02-16T17:00:00Z,2020-02-16T21:18:00Z,3,31.446292018238132
Dinner,2020-02-16T16:00:00Z,2020-02-16T23:02:00Z,6,26.040977976701868
Dinner,2020-02-17T17:00:00Z,2020-02-17T17:18:00Z,2,2.3028099500894874
Dinner,2020-02-17T17:00:00Z,2020-02-17T17:22:00Z,2,2.736722029976423
Dinner,2020-02-17T17:00:00Z,2020-02-17T17:17:00Z,2,1.055596743662814
Dinner,2020-02-17T17:00:00Z,2020-02-17T17:24:00Z,3,2.9460235635318863
Dinner,2020-02-17T16:00:00Z,2020-02-17T16:43:00Z,2,8.036744235546038
Dinner,2020-02-17T17:00:00Z,2020-02-17T19:14:00Z,2,8.265560790284589
Dinner,2020-02-17T14:00:00Z,2020-02-17T14:46:00Z,2,2.880995067863722
Dinner,2020-02-17T17:00:00Z,2020-02-17T18:26:00Z,3,5.325436725489653
Dinner,2020-02-17T17:00:00Z,2020-02-17T17:44:00Z,2,5.355044057593297
Dinner,2020-02-17T17:00:00Z,2020-02-17T18:39:00Z,2,6.143648641924687
Dinner,2020-02-17T16:00:00Z,2020-02-17T16:44:00Z,2,8.243384547672484
Dinner,2020-02-17T19:00:00Z,2020-02-17T19:16:00Z,2,2.959640300203025
Dinner,2020-02-17T16:00:00Z,2020-02-17T18:05:00Z,3,7.745384807895951
Dinner,2020-02-17T16:00:00Z,2020-02-17T17:50:00Z,2,6.826151696539388
Dinner,2020-02-17T17:00:00Z,2020-02-17T17:59:00Z,2,7.276946638481284
Dinner,2020-02-17T17:00:00Z,2020-02-17T18:40:00Z,2,6.168248742749079
Dinner,2020-02-17T18:00:00Z,2020-02-17T18:52:00Z,2,3.2558837371117044
Dinner,2020-02-17T16:00:00Z,2020-02-17T16:33:00Z,2,6.107784578468613
Dinner,2020-02-17T16:00:00Z,2020-02-17T17:46:00Z,2,6.584247609492211
Dinner,2020-02-17T16:00:00Z,2020-02-17T18:42:00Z,2,29.713937145818925
Dinner,2020-02-17T17:00:00Z,2020-02-17T21:07:00Z,2,15.259356524440468
Dinner,2020-02-17T14:00:00Z,2020-02-17T15:28:00Z,2,16.1368030547293
Dinner,2020-02-17T19:00:00Z,2020-02-17T19:47:00Z,2,8.651550053894704
Dinner,2020-02-17T17:00:00Z,2020-02-17T18:39:00Z,2,12.07310896696868
Dinner,2020-02-17T17:00:00Z,2020-02-17T18:17:00Z,4,14.255111754615308
Dinner,2020-02-17T17:00:00Z,2020-02-17T21:07:00Z,3,15.237769589405952
Dinner,2020-02-17T17:00:00Z,2020-02-17T18:31:00Z,2,5.619539167803388
Dinner,2020-02-17T16:00:00Z,2020-02-17T16:54:00Z,2,9.973669507649277
Dinner,2020-02-17T16:00:00Z,2020-02-17T18:27:00Z,2,9.09407908579812
Dinner,2020-02-17T18:00:00Z,2020-02-17T21:33:00Z,3,39.128112544658805
Dinner,2020-02-18T18:00:00Z,2020-02-18T18:29:00Z,2,5.328096835704631
Dinner,2020-02-18T15:00:00Z,2020-02-18T15:48:00Z,3,3
Dinner,2020-02-18T18:00:00Z,2020-02-18T18:34:00Z,2,6.235803870065801
Dinner,2020-02-18T17:00:00Z,2020-02-18T18:50:00Z,2,6.8284451537939574
Dinner,2020-02-18T18:00:00Z,2020-02-18T19:36:00Z,2,5.980529002412767
Dinner,2020-02-18T17:00:00Z,2020-02-18T17:44:00Z,2,5.425871384900106
Dinner,2020-02-18T18:00:00Z,2020-02-18T19:08:00Z,2,4.22297047502826
Dinner,2020-02-18T17:00:00Z,2020-02-18T17:40:00Z,2,4.912695202117791
Dinner,2020-02-18T19:00:00Z,2020-02-18T19:37:00Z,2,2.338522620916748
Dinner,2020-02-18T17:00:00Z,2020-02-18T18:15:00Z,2,9.166893103371546
Dinner,2020-02-18T18:00:00Z,2020-02-18T19:54:00Z,3,7.033749249627223
Dinner,2020-02-18T17:00:00Z,2020-02-18T17:54:00Z,2,10.014237643645869
Dinner,2020-02-18T16:00:00Z,2020-02-18T16:42:00Z,3,7.81231201590639
Dinner,2020-02-18T18:00:00Z,2020-02-18T18:39:00Z,2,7.310094130287706
Dinner,2020-02-18T18:00:00Z,2020-02-18T20:53:00Z,2,31.809544835593982
Dinner,2020-02-18T17:00:00Z,2020-02-18T19:03:00Z,2,22.614853939339906
Dinner,2020-02-18T17:00:00Z,2020-02-18T17:31:00Z,3,5.720583708041604
Dinner,2020-02-18T15:00:00Z,2020-02-18T18:56:00Z,2,14.570190466748237
Dinner,2020-02-18T18:00:00Z,2020-02-18T19:24:00Z,2,10.261885870802498
Dinner,2020-02-18T17:00:00Z,2020-02-18T20:37:00Z,2,13.42207469253013
Dinner,2020-02-18T17:00:00Z,2020-02-18T19:27:00Z,2,9.122150776651903
Dinner,2020-02-18T18:00:00Z,2020-02-18T20:50:00Z,2,10.50848641964961
Dinner,2020-02-19T18:00:00Z,2020-02-19T18:08:00Z,2,1.5696751566806926
Dinner,2020-02-19T16:00:00Z,2020-02-19T16:31:00Z,2,3.86227461594423
Dinner,2020-02-19T17:00:00Z,2020-02-19T17:40:00Z,2,7.4129448783880685
Dinner,2020-02-19T16:00:00Z,2020-02-19T17:24:00Z,2,5.193119323781183
Dinner,2020-02-19T17:00:00Z,2020-02-19T19:30:00Z,2,9.288099911962084
Dinner,2020-02-19T17:00:00Z,2020-02-19T17:43:00Z,2,8.06517735348521
Dinner,2020-02-19T16:00:00Z,2020-02-19T18:29:00Z,2,9.194839884753184
Dinner,2020-02-19T17:00:00Z,2020-02-19T19:25:00Z,2,8.955344630465627
Dinner,2020-02-19T15:00:00Z,2020-02-19T15:46:00Z,3,5.657146579358325
Dinner,2020-02-19T18:00:00Z,2020-02-19T19:09:00Z,2,8.497859352935162
Dinner,2020-02-19T18:00:00Z,2020-02-19T18:25:00Z,2,3.0560735106025625
Dinner,2020-02-19T16:00:00Z,2020-02-19T16:27:00Z,3,5.1189273807742115
Dinner,2020-02-19T19:00:00Z,2020-02-19T19:42:00Z,2,7.794820939003973
Dinner,2020-02-19T17:00:00Z,2020-02-19T18:18:00Z,3,4.869713721423286
Dinner,2020-02-19T17:00:00Z,2020-02-19T17:21:00Z,2,3.9623494263139087
Dinner,2020-02-19T17:00:00Z,2020-02-19T19:38:00Z,3,9.74540426766406
Dinner,2020-02-19T18:00:00Z,2020-02-19T19:22:00Z,2,5.0845561577094225
Dinner,2020-02-19T18:00:00Z,2020-02-20T00:09:00Z,3,22.7626292093178
Dinner,2020-02-19T18:00:00Z,2020-02-19T19:18:00Z,2,14.322246591863983
Dinner,2020-02-19T17:00:00Z,2020-02-19T21:25:00Z,2,16.345473540057206
Dinner,2020-02-19T17:00:00Z,2020-02-19T18:10:00Z,3,12.962116482108662
Dinner,2020-02-19T17:00:00Z,2020-02-19T17:35:00Z,3,4.264866391366052
Dinner,2020-02-19T19:00:00Z,2020-02-19T20:13:00Z,2,8.973942293264132
Dinner,2020-02-19T15:00:00Z,2020-02-19T15:48:00Z,2,8.863228424639326
Dinner,2020-02-19T17:00:00Z,2020-02-20T02:36:00Z,2,35.53622064645781
Dinner,2020-02-19T16:00:00Z,2020-02-19T23:45:00Z,2,56.66930242001094
Dinner,2020-02-19T21:00:00Z,2020-02-19T22:48:00Z,3,39.946808537637864
Dinner,2020-02-20T18:00:00Z,2020-02-20T18:15:00Z,3,2.858561882582704
Dinner,2020-02-20T18:00:00Z,2020-02-20T18:16:00Z,4,3.0712241015666355
Dinner,2020-02-20T18:00:00Z,2020-02-20T18:34:00Z,3,4.23936748681462
Dinner,2020-02-20T19:00:00Z,2020-02-20T20:39:00Z,2,6.158181168283931
Dinner,2020-02-20T15:00:00Z,2020-02-20T15:25:00Z,4,4.716484685168069
Dinner,2020-02-20T18:00:00Z,2020-02-20T18:41:00Z,2,2.575879798458045
Dinner,2020-02-20T17:00:00Z,2020-02-20T17:34:00Z,2,6.2786175654683385
Dinner,2020-02-20T19:00:00Z,2020-02-20T20:14:00Z,3,4.597443361232729
Dinner,2020-02-20T16:00:00Z,2020-02-20T17:50:00Z,2,6.794837095607077
Dinner,2020-02-20T17:00:00Z,2020-02-20T18:33:00Z,2,5.7765919014600025
Dinner,2020-02-20T19:00:00Z,2020-02-20T19:26:00Z,2,3.2618929020439897
Dinner,2020-02-20T18:00:00Z,2020-02-20T18:29:00Z,2,5.379326473319541
Dinner,2020-02-20T17:00:00Z,2020-02-20T17:41:00Z,2,7.567034891908943
Dinner,2020-02-20T17:00:00Z,2020-02-20T17:33:00Z,2,6.129639844025
Dinner,2020-02-20T16:00:00Z,2020-02-20T18:01:00Z,2,7.51489026370007
Dinner,2020-02-20T17:00:00Z,2020-02-20T22:14:00Z,3,19.40459180597098
Dinner,2020-02-20T18:00:00Z,2020-02-20T18:56:00Z,2,20.75075202540085
Dinner,2020-02-20T16:00:00Z,2020-02-20T18:04:00Z,2,15.137919636427837
Dinner,2020-02-20T15:00:00Z,2020-02-20T15:26:00Z,3,9.86459857946933
Dinner,2020-02-20T18:00:00Z,2020-02-20T19:46:00Z,2,12.953360152628496
Dinner,2020-02-20T18:00:00Z,2020-02-20T20:59:00Z,2,11.073533423047332
Dinner,2020-02-20T17:00:00Z,2020-02-20T19:42:00Z,2,9.9985856796628525
Dinner,2020-02-20T17:00:00Z,2020-02-20T18:12:00Z,2,8.871723383850819
Dinner,2020-02-20T14:00:00Z,2020-02-21T03:10:00Z,5,48.75671504897221
Dinner,2020-02-21T17:00:00Z,2020-02-21T17:18:00Z,3,2.2493668020533657
Dinner,2020-02-21T15:00:00Z,2020-02-21T15:07:00Z,3,0.9200973850370016
Dinner,2020-02-21T15:00:00Z,2020-02-21T15:22:00Z,3,1.417432451610946
Dinner,2020-02-21T16:00:00Z,2020-02-21T16:32:00Z,2,3.934961703299295
Dinner,2020-02-21T18:00:00Z,2020-02-21T18:36:00Z,2,6.726132384482919
Dinner,2020-02-21T15:00:00Z,2020-02-21T16:34:00Z,3,5.841240224913197
Dinner,2020-02-21T17:00:00Z,2020-02-21T17:40:00Z,2,7.358071684202174
Dinner,2020-02-21T18:00:00Z,2020-02-21T18:41:00Z,2,7.586362070239147
Dinner,2020-02-21T15:00:00Z,2020-02-21T16:46:00Z,3,6.579669429220805
Dinner,2020-02-21T16:00:00Z,2020-02-21T18:01:00Z,3,7.498506382032586
Dinner,2020-02-21T16:00:00Z,2020-02-21T16:35:00Z,2,6.598264011054974
Dinner,2020-02-21T16:00:00Z,2020-02-21T17:14:00Z,2,9.070704314523947
Dinner,2020-02-21T17:00:00Z,2020-02-21T18:35:00Z,4,5.882384328682643
Dinner,2020-02-21T17:00:00Z,2020-02-21T17:28:00Z,3,5.207088158841131
Dinner,2020-02-21T17:00:00Z,2020-02-21T17:25:00Z,2,4.7234449760852515
Dinner,2020-02-21T18:00:00Z,2020-02-21T18:35:00Z,3,6.497346728672987
Dinner,2020-02-21T15:00:00Z,2020-02-21T15:48:00Z,2,3
Dinner,2020-02-21T17:00:00Z,2020-02-21T17:17:00Z,2,3.2888911371935867
Dinner,2020-02-21T17:00:00Z,2020-02-21T18:42:00Z,2,18.855151412628945
Dinner,2020-02-21T18:00:00Z,2020-02-21T20:06:00Z,2,23.266383643514576
Dinner,2020-02-21T17:00:00Z,2020-02-21T19:13:00Z,3,16.204364177337883
Dinner,2020-02-21T16:00:00Z,2020-02-21T17:12:00Z,2,13.319818992935582
Dinner,2020-02-21T17:00:00Z,2020-02-21T17:05:00Z,2,0.31150298270996046
Dinner,2020-02-21T18:00:00Z,2020-02-21T18:48:00Z,2,5.899268671852903
Dinner,2020-02-21T16:00:00Z,2020-02-21T17:42:00Z,2,18.750932309827675
Dinner,2020-02-21T18:00:00Z,2020-02-21T19:16:00Z,3,9.328655086915248
Dinner,2020-02-21T16:00:00Z,2020-02-21T17:16:00Z,2,9.359845329388923
Dinner,2020-02-21T17:00:00Z,2020-02-22T07:27:00Z,3,53.51405342216294
Dinner,2020-02-21T20:00:00Z,2020-02-22T08:37:00Z,3,46.74259506579598
Dinner,2020-02-22T16:00:00Z,2020-02-22T16:32:00Z,4,2.0109207339784603
Dinner,2020-02-22T16:00:00Z,2020-02-22T16:25:00Z,2,3.061458479701553
Dinner,2020-02-22T21:00:00Z,2020-02-22T21:07:00Z,2,0.4507053552740458
Dinner,2020-02-22T18:00:00Z,2020-02-22T18:50:00Z,3,3.121595933102508
Dinner,2020-02-22T16:00:00Z,2020-02-22T16:40:00Z,4,7.3559512977347135
Dinner,2020-02-22T15:00:00Z,2020-02-22T15:53:00Z,7,6.449529326309853
Dinner,2020-02-22T19:00:00Z,2020-02-22T21:18:00Z,2,8.527155812705892
Dinner,2020-02-22T13:00:00Z,2020-02-22T13:30:00Z,6,5.578910219466621
Dinner,2020-02-22T16:00:00Z,2020-02-22T16:57:00Z,4,6.988881263809404
Dinner,2020-02-22T18:00:00Z,2020-02-22T19:00:00Z,5,7.37690344855023
Dinner,2020-02-22T16:00:00Z,2020-02-22T17:51:00Z,4,6.9003091370957925
Dinner,2020-02-22T15:00:00Z,2020-02-22T15:39:00Z,3,4.792794151338725
Dinner,2020-02-22T18:00:00Z,2020-02-22T18:25:00Z,3,4.679925350707877
Dinner,2020-02-22T15:00:00Z,2020-02-22T17:31:00Z,5,9.361492882948884
Dinner,2020-02-22T18:00:00Z,2020-02-22T20:05:00Z,3,7.712996744043551
Dinner,2020-02-22T18:00:00Z,2020-02-22T18:52:00Z,6,6.432684267871606
Dinner,2020-02-22T16:00:00Z,2020-02-22T17:57:00Z,4,7.243915335647991
Dinner,2020-02-22T20:00:00Z,2020-02-22T21:00:00Z,4,7.377322254809633
Dinner,2020-02-22T17:00:00Z,2020-02-23T00:46:00Z,3,28.747081105623195
Dinner,2020-02-22T16:00:00Z,2020-02-22T19:13:00Z,4,23.516084684668197
Dinner,2020-02-22T19:00:00Z,2020-02-22T23:23:00Z,4,16.234537570532517
Dinner,2020-02-22T16:00:00Z,2020-02-22T18:19:00Z,4,25.54290037087003
Dinner,2020-02-22T15:00:00Z,2020-02-22T16:44:00Z,2,19.092164608088655
Dinner,2020-02-22T18:00:00Z,2020-02-22T20:01:00Z,3,14.83093456829666
Dinner,2020-02-22T14:00:00Z,2020-02-22T14:18:00Z,4,3.3046719085738054
Dinner,2020-02-22T17:00:00Z,2020-02-22T18:47:00Z,4,6.5998639194415905
Dinner,2020-02-22T17:00:00Z,2020-02-22T18:15:00Z,5,9.1598262737801
Dinner,2020-02-22T17:00:00Z,2020-02-23T05:13:00Z,4,45.21478415177981
Dinner,2020-02-22T17:00:00Z,2020-02-22T23:18:00Z,4,45.99980358026154
Dinner,2020-02-23T18:00:00Z,2020-02-23T18:18:00Z,3,1.1494717766326663
Dinner,2020-02-23T20:00:00Z,2020-02-23T20:40:00Z,4,4.958348090712277
Dinner,2020-02-23T17:00:00Z,2020-02-23T17:30:00Z,4,1.907053108972395
Dinner,2020-02-23T15:00:00Z,2020-02-23T15:14:00Z,4,5.212082696560116
Dinner,2020-02-23T20:00:00Z,2020-02-23T21:03:00Z,4,3.9240576957534943
Dinner,2020-02-23T19:00:00Z,2020-02-23T19:14:00Z,3,1.808619256551479
Dinner,2020-02-23T19:00:00Z,2020-02-23T19:52:00Z,5,6.382946703443026
Dinner,2020-02-23T19:00:00Z,2020-02-23T19:28:00Z,4,5.217329992773518
Dinner,2020-02-23T15:00:00Z,2020-02-23T15:23:00Z,4,8.492529890902698
Dinner,2020-02-23T16:00:00Z,2020-02-23T16:48:00Z,4,5.938888839510145
Dinner,2020-02-23T14:00:00Z,2020-02-23T15:17:00Z,6,4.756171567483626
Dinner,2020-02-23T17:00:00Z,2020-02-23T18:17:00Z,4,4.800139393411906
Dinner,2020-02-23T20:00:00Z,2020-02-23T20:58:00Z,2,7.063935917376817
Dinner,2020-02-23T17:00:00Z,2020-02-23T17:36:00Z,4,6.755032242238411
Dinner,2020-02-23T18:00:00Z,2020-02-23T20:06:00Z,3,7.7887238185326835
Dinner,2020-02-23T15:00:00Z,2020-02-23T15:02:00Z,4,0.7363042955759189
Dinner,2020-02-23T15:00:00Z,2020-02-23T16:40:00Z,6,6.18507526099459
Dinner,2020-02-23T17:00:00Z,2020-02-23T20:05:00Z,3,22.608972182260832
Dinner,2020-02-23T17:00:00Z,2020-02-23T19:48:00Z,7,20.498651466306164
Dinner,2020-02-23T15:00:00Z,2020-02-23T19:41:00Z,6,17.368918910784902
Dinner,2020-02-23T15:00:00Z,2020-02-23T17:08:00Z,5,23.48881125316484
Dinner,2020-02-23T15:00:00Z,2020-02-23T16:23:00Z,6,15.311729483065625
Dinner,2020-02-23T18:00:00Z,2020-02-23T22:51:00Z,4,17.995057494588753
Dinner,2020-02-23T15:00:00Z,2020-02-23T19:53:00Z,5,18.07097344046304
Dinner,2020-02-23T21:00:00Z,2020-02-24T00:59:00Z,3,14.760294238826749
Dinner,2020-02-23T16:00:00Z,2020-02-23T18:27:00Z,2,9.087464308710883
Dinner,2020-02-23T15:00:00Z,2020-02-24T02:20:00Z,5,41.94225428682886
Dinner,2020-02-23T19:00:00Z,2020-02-23T23:24:00Z,2,32.18399172945655
Dinner,2020-02-24T17:00:00Z,2020-02-24T17:25:00Z,3,3.0593410547236495
Dinner,2020-02-24T16:00:00Z,2020-02-24T16:25:00Z,2,3.137338754572938
Dinner,2020-02-24T17:00:00Z,2020-02-24T17:17:00Z,2,3.1489260145190148
Dinner,2020-02-24T18:00:00Z,2020-02-24T18:06:00Z,2,2.224068438840828
Dinner,2020-02-24T18:00:00Z,2020-02-24T20:28:00Z,2,9.132144222024458
Dinner,2020-02-24T18:00:00Z,2020-02-24T18:21:00Z,2,4.020326064948316
Dinner,2020-02-24T15:00:00Z,2020-02-24T16:03:00Z,2,7.713377651378495
Dinner,2020-02-24T16:00:00Z,2020-02-24T17:16:00Z,3,4.736876080152664
Dinner,2020-02-24T16:00:00Z,2020-02-24T17:01:00Z,2,3.764526740000138
Dinner,2020-02-24T18:00:00Z,2020-02-24T19:12:00Z,2,4.476815557921173
Dinner,2020-02-24T16:00:00Z,2020-02-24T16:18:00Z,2,6.634557590257191
Dinner,2020-02-24T18:00:00Z,2020-02-24T18:34:00Z,2,4.179575331800432
Dinner,2020-02-24T18:00:00Z,2020-02-24T18:21:00Z,2,3.951233740193192
Dinner,2020-02-24T16:00:00Z,2020-02-24T16:31:00Z,2,5.812766282870774
Dinner,2020-02-24T18:00:00Z,2020-02-24T19:41:00Z,2,6.236508879986148
Dinner,2020-02-24T18:00:00Z,2020-02-25T00:34:00Z,3,24.327889884373572
Dinner,2020-02-24T19:00:00Z,2020-02-24T22:49:00Z,2,14.168196593976738
Dinner,2020-02-24T16:00:00Z,2020-02-24T18:13:00Z,3,8.245452018382387
Dinner,2020-02-24T19:00:00Z,2020-02-24T21:09:00Z,2,23.69068355164855
Dinner,2020-02-24T17:00:00Z,2020-02-24T18:35:00Z,2,11.597288273970932
Dinner,2020-02-24T16:00:00Z,2020-02-24T19:47:00Z,2,14.016541919812362
Dinner,2020-02-24T17:00:00Z,2020-02-24T18:46:00Z,2,6.568790505711873
Dinner,2020-02-24T17:00:00Z,2020-02-24T20:00:00Z,3,11.159908554694296
Dinner,2020-02-24T18:00:00Z,2020-02-24T20:33:00Z,3,9.4355265935123
Dinner,2020-02-24T16:00:00Z,2020-02-24T17:15:00Z,2,9.235118826858988
Dinner,2020-02-24T16:00:00Z,2020-02-24T18:39:00Z,7,29.24148928894522
Pillow,2020-02-10T21:00:00Z,2020-02-10T21:15:00Z,5,2.906532535472505
Pillow,2020-02-10T20:00:00Z,2020-02-10T20:37:00Z,5,2.2818804341143686
Pillow,2020-02-10T22:00:00Z,2020-02-10T22:49:00Z,5,3.0235792974580455
Pillow,2020-02-10T18:00:00Z,2020-02-10T19:48:00Z,6,6.704543251963612
Pillow,2020-02-10T22:00:00Z,2020-02-10T22:57:00Z,5,6.997821280770241
Pillow,2020-02-10T19:00:00Z,2020-02-10T21:39:00Z,10,9.80679763787533
Pillow,2020-02-10T22:00:00Z,2020-02-10T23:16:00Z,6,9.257530359643075
Pillow,2020-02-10T19:00:00Z,2020-02-10T19:52:00Z,6,9.658806393691863
Pillow,2020-02-10T20:00:00Z,2020-02-10T22:29:00Z,5,9.238152104764426
Pillow,2020-02-10T20:00:00Z,2020-02-10T21:12:00Z,6,8.766408659976754
Pillow,2020-02-10T21:00:00Z,2020-02-10T22:14:00Z,5,9.097901412424852
Pillow,2020-02-10T19:00:00Z,2020-02-10T20:04:00Z,6,7.862908083229483
Pillow,2020-02-10T18:00:00Z,2020-02-10T18:49:00Z,6,6.0139449306469235
Pillow,2020-02-10T22:00:00Z,2020-02-10T23:23:00Z,4,10.100098392343584
Pillow,2020-02-10T20:00:00Z,2020-02-10T21:00:00Z,6,3.7355019442880386
Pillow,2020-02-10T22:00:00Z,2020-02-10T23:18:00Z,5,4.838133227883486
Pillow,2020-02-10T20:00:00Z,2020-02-10T20:42:00Z,6,7.71169481852456
Pillow,2020-02-10T21:00:00Z,2020-02-10T22:03:00Z,4,11.65468318811471
Pillow,2020-02-10T23:00:00Z,2020-02-11T00:48:00Z,5,6.70073142345364
Pillow,2020-02-10T19:00:00Z,2020-02-10T20:54:00Z,6,7.041558701713676
Pillow,2020-02-10T22:00:00Z,2020-02-10T23:16:00Z,4,4.69650358895025
Pillow,2020-02-10T22:00:00Z,2020-02-10T22:50:00Z,4,6.168326181687913
Pillow,2020-02-10T20:00:00Z,2020-02-10T20:47:00Z,5,8.632120628536441
Pillow,2020-02-10T19:00:00Z,2020-02-10T19:49:00Z,6,6.039949766429052
Pillow,2020-02-10T20:00:00Z,2020-02-10T21:01:00Z,5,7.507328586450532
Pillow,2020-02-10T23:00:00Z,2020-02-11T01:36:00Z,3,9.649419715712902
Pillow,2020-02-10T19:00:00Z,2020-02-10T19:50:00Z,6,9.210837137800494
Pillow,2020-02-10T20:00:00Z,2020-02-10T22:45:00Z,6,10.205471659940727
Pillow,2020-02-10T20:00:00Z,2020-02-10T21:33:00Z,6,5.795449481425088
Pillow,2020-02-10T18:00:00Z,2020-02-10T20:35:00Z,6,9.566232358052376
Pillow,2020-02-10T22:00:00Z,2020-02-11T01:17:00Z,5,12.160382255892925
Pillow,2020-02-10T20:00:00Z,2020-02-10T20:41:00Z,6,5.047424092956124
Pillow,2020-02-10T21:00:00Z,2020-02-10T22:27:00Z,5,5.384065554001992
Pillow,2020-02-10T22:00:00Z,2020-02-11T04:45:00Z,4,74.32026072255604
Pillow,2020-02-10T22:00:00Z,2020-02-11T08:02:00Z,4,37.16012347212797
Pillow,2020-02-10T19:00:00Z,2020-02-10T22:38:00Z,6,40.05665514283612
Pillow,2020-02-10T21:00:00Z,2020-02-11T14:15:00Z,5,63.83205779910346
Pillow,2020-02-10T21:00:00Z,2020-02-10T23:44:00Z,5,30.23085659897475
Pillow,2020-02-10T21:00:00Z,2020-02-11T01:47:00Z,5,52.71146530920851
Pillow,2020-02-10T21:00:00Z,2020-02-11T02:21:00Z,5,58.99505213525257
Pillow,2020-02-10T22:00:00Z,2020-02-11T10:37:00Z,5,46.70914379084643
Pillow,2020-02-10T20:00:00Z,2020-02-10T22:33:00Z,5,18.65302538307308
Pillow,2020-02-10T19:00:00Z,2020-02-10T22:34:00Z,6,13.24622662628219
Pillow,2020-02-10T22:00:00Z,2020-02-11T01:23:00Z,5,24.729670885753745
Pillow,2020-02-10T21:00:00Z,2020-02-11T02:48:00Z,5,21.470354923012696
Pillow,2020-02-10T22:00:00Z,2020-02-11T01:26:00Z,4,25.131972617611375
Pillow,2020-02-10T21:00:00Z,2020-02-10T22:31:00Z,4,16.77948235373101
Pillow,2020-02-10T22:00:00Z,2020-02-11T04:21:00Z,5,23.55300296010495
Pillow,2020-02-10T20:00:00Z,2020-02-10T23:30:00Z,5,25.56624982444565
Pillow,2020-02-11T00:00:00Z,2020-02-11T01:01:00Z,4,11.272128918687512
Pillow,2020-02-10T20:00:00Z,2020-02-11T00:29:00Z,6,16.612747601174433
Pillow,2020-02-11T21:00:00Z,2020-02-11T21:44:00Z,5,2.7183647372599777
Pillow,2020-02-12T00:00:00Z,2020-02-12T00:30:00Z,4,3.759210332750984
Pillow,2020-02-11T18:00:00Z,2020-02-11T18:29:00Z,5,1.8388273096985217
Pillow,2020-02-11T21:00:00Z,2020-02-11T23:01:00Z,5,7.475315398880804
Pillow,2020-02-11T21:00:00Z,2020-02-11T21:49:00Z,5,6.010622573271011
Pillow,2020-02-11T21:00:00Z,2020-02-11T22:11:00Z,5,8.68772084915251
Pillow,2020-02-11T21:00:00Z,2020-02-11T22:05:00Z,5,7.997872729435843
Pillow,2020-02-11T19:00:00Z,2020-02-11T20:12:00Z,6,8.857684889992452
Pillow,2020-02-11T20:00:00Z,2020-02-11T22:31:00Z,5,9.327676700644012
Pillow,2020-02-11T21:00:00Z,2020-02-11T23:20:00Z,5,8.661640121159044
Pillow,2020-02-11T19:00:00Z,2020-02-11T19:51:00Z,5,9.526174207047696
Pillow,2020-02-11T18:00:00Z,2020-02-11T19:58:00Z,7,7.304466635659433
Pillow,2020-02-11T20:00:00Z,2020-02-11T21:28:00Z,6,5.475086932648759
Pillow,2020-02-11T20:00:00Z,2020-02-11T21:23:00Z,6,5.149231717049712
Pillow,2020-02-11T21:00:00Z,2020-02-11T21:47:00Z,6,5.728927822465801
Pillow,2020-02-11T20:00:00Z,2020-02-11T21:07:00Z,5,4.192153191430298
Pillow,2020-02-11T19:00:00Z,2020-02-11T19:52:00Z,6,6.379646686065681
Pillow,2020-02-11T22:00:00Z,2020-02-11T22:18:00Z,5,6.7367146767373685
Pillow,2020-02-11T20:00:00Z,2020-02-11T20:54:00Z,5,6.5717511692119945
Pillow,2020-02-11T21:00:00Z,2020-02-11T21:59:00Z,5,7.234774603841961
Pillow,2020-02-11T21:00:00Z,2020-02-11T22:52:00Z,8,6.941608098745968
Pillow,2020-02-11T19:00:00Z,2020-02-11T20:12:00Z,6,8.789488363632119
Pillow,2020-02-11T21:00:00Z,2020-02-11T23:01:00Z,5,7.505581363222794
Pillow,2020-02-11T22:00:00Z,2020-02-12T00:55:00Z,5,10.839262888842375
Pillow,2020-02-11T19:00:00Z,2020-02-11T19:16:00Z,6,6.022642889303945
Pillow,2020-02-11T20:00:00Z,2020-02-11T22:38:00Z,5,9.762586601618406
Pillow,2020-02-11T21:00:00Z,2020-02-11T21:45:00Z,5,5.581370287532229
Pillow,2020-02-11T20:00:00Z,2020-02-11T21:13:00Z,5,8.973528412183695
Pillow,2020-02-11T19:00:00Z,2020-02-11T21:03:00Z,6,7.638339235045871
Pillow,2020-02-11T19:00:00Z,2020-02-11T20:10:00Z,5,8.581003224596314
Pillow,2020-02-11T19:00:00Z,2020-02-11T19:45:00Z,6,8.290884296370805
Pillow,2020-02-11T23:00:00Z,2020-02-11T23:58:00Z,5,7.148958864009207
